time,T_oven,T_Cu1,T_Cu2,T_Inco1,T_Inco2,T_Cu3,T_Cu4,T_room
7112.443,79.855,76.512,75.656,70.669,44.069,38.253,37.842,22.176
7112.543,79.855,76.512,75.656,70.669,44.069,38.253,37.842,22.176
7112.644,79.855,76.512,75.656,70.669,44.069,38.253,37.842,22.176
7112.743,79.85,76.509,75.656,70.665,44.047,38.246,37.841,22.175
7112.842,79.85,76.509,75.656,70.665,44.047,38.246,37.841,22.175
7112.944,79.85,76.509,75.656,70.665,44.047,38.246,37.841,22.175
7113.044,79.85,76.509,75.656,70.665,44.047,38.246,37.841,22.175
7113.143,79.85,76.509,75.656,70.665,44.047,38.246,37.841,22.175
7113.243,79.85,76.509,75.656,70.665,44.047,38.246,37.841,22.175
7113.343,79.85,76.509,75.656,70.665,44.047,38.246,37.841,22.175
7113.444,79.855,76.504,75.653,70.654,44.054,38.256,37.84,22.174
7113.543,79.855,76.504,75.653,70.654,44.054,38.256,37.84,22.174
7113.643,79.855,76.504,75.653,70.654,44.054,38.256,37.84,22.174
7113.743,79.855,76.504,75.653,70.654,44.054,38.256,37.84,22.174
7113.845,79.855,76.504,75.653,70.654,44.054,38.256,37.84,22.174
7113.943,79.855,76.504,75.653,70.654,44.054,38.256,37.84,22.174
7114.043,79.855,76.504,75.653,70.654,44.054,38.256,37.84,22.174
7114.145,79.843,76.487,75.636,70.633,44.038,38.232,37.827,22.154
7114.245,79.843,76.487,75.636,70.633,44.038,38.232,37.827,22.154
7114.342,79.843,76.487,75.636,70.633,44.038,38.232,37.827,22.154
7114.445,79.843,76.487,75.636,70.633,44.038,38.232,37.827,22.154
7114.543,79.843,76.487,75.636,70.633,44.038,38.232,37.827,22.154
7114.643,79.843,76.487,75.636,70.633,44.038,38.232,37.827,22.154
7114.745,79.843,76.487,75.636,70.633,44.038,38.232,37.827,22.154
7114.843,79.819,76.485,75.631,70.628,44.035,38.234,37.829,22.172
7114.944,79.819,76.485,75.631,70.628,44.035,38.234,37.829,22.172
7115.042,79.819,76.485,75.631,70.628,44.035,38.234,37.829,22.172
7115.144,79.819,76.485,75.631,70.628,44.035,38.234,37.829,22.172
7115.244,79.819,76.485,75.631,70.628,44.035,38.234,37.829,22.172
7115.345,79.819,76.485,75.631,70.628,44.035,38.234,37.829,22.172
7115.444,79.819,76.485,75.631,70.628,44.035,38.234,37.829,22.172
7115.544,79.826,76.468,75.615,70.616,44.033,38.226,37.827,22.181
7115.645,79.826,76.468,75.615,70.616,44.033,38.226,37.827,22.181
7115.744,79.826,76.468,75.615,70.616,44.033,38.226,37.827,22.181
7115.843,79.826,76.468,75.615,70.616,44.033,38.226,37.827,22.181
7115.944,79.826,76.468,75.615,70.616,44.033,38.226,37.827,22.181
7116.045,79.826,76.468,75.615,70.616,44.033,38.226,37.827,22.181
7116.144,79.826,76.468,75.615,70.616,44.033,38.226,37.827,22.181
7116.244,79.834,76.473,75.624,70.625,44.04,38.234,37.835,22.163
7116.345,79.834,76.473,75.624,70.625,44.04,38.234,37.835,22.163
7116.444,79.834,76.473,75.624,70.625,44.04,38.234,37.835,22.163
7116.545,79.834,76.473,75.624,70.625,44.04,38.234,37.835,22.163
7116.645,79.834,76.473,75.624,70.625,44.04,38.234,37.835,22.163
7116.744,79.834,76.473,75.624,70.625,44.04,38.234,37.835,22.163
7116.845,79.834,76.473,75.624,70.625,44.04,38.234,37.835,22.163
7116.944,79.812,76.446,75.61,70.609,44.031,38.23,37.83,22.15
7117.045,79.812,76.446,75.61,70.609,44.031,38.23,37.83,22.15
7117.144,79.812,76.446,75.61,70.609,44.031,38.23,37.83,22.15
7117.245,79.812,76.446,75.61,70.609,44.031,38.23,37.83,22.15
7117.343,79.812,76.446,75.61,70.609,44.031,38.23,37.83,22.15
7117.444,79.812,76.446,75.61,70.609,44.031,38.23,37.83,22.15
7117.545,79.812,76.446,75.61,70.609,44.031,38.23,37.83,22.15
7117.644,79.818,76.454,75.605,70.608,44.031,38.229,37.83,22.172
7117.744,79.818,76.454,75.605,70.608,44.031,38.229,37.83,22.172
7117.845,79.818,76.454,75.605,70.608,44.031,38.229,37.83,22.172
7117.945,79.818,76.454,75.605,70.608,44.031,38.229,37.83,22.172
7118.045,79.818,76.454,75.605,70.608,44.031,38.229,37.83,22.172
7118.144,79.818,76.454,75.605,70.608,44.031,38.229,37.83,22.172
7118.244,79.818,76.454,75.605,70.608,44.031,38.229,37.83,22.172
7118.345,79.796,76.438,75.587,70.596,44.022,38.226,37.816,22.17
7118.444,79.796,76.438,75.587,70.596,44.022,38.226,37.816,22.17
7118.544,79.796,76.438,75.587,70.596,44.022,38.226,37.816,22.17
7118.645,79.796,76.438,75.587,70.596,44.022,38.226,37.816,22.17
7118.744,79.796,76.438,75.587,70.596,44.022,38.226,37.816,22.17
7118.844,79.796,76.438,75.587,70.596,44.022,38.226,37.816,22.17
7118.945,79.796,76.438,75.587,70.596,44.022,38.226,37.816,22.17
7119.044,79.817,76.442,75.593,70.619,44.039,38.233,37.83,22.196
7119.145,79.817,76.442,75.593,70.619,44.039,38.233,37.83,22.196
7119.245,79.817,76.442,75.593,70.619,44.039,38.233,37.83,22.196
7119.344,79.817,76.442,75.593,70.619,44.039,38.233,37.83,22.196
7119.445,79.817,76.442,75.593,70.619,44.039,38.233,37.83,22.196
7119.544,79.817,76.442,75.593,70.619,44.039,38.233,37.83,22.196
7119.644,79.817,76.442,75.593,70.619,44.039,38.233,37.83,22.196
7119.745,79.793,76.428,75.585,70.616,44.018,38.217,37.815,22.167
7119.844,79.793,76.428,75.585,70.616,44.018,38.217,37.815,22.167
7119.945,79.793,76.428,75.585,70.616,44.018,38.217,37.815,22.167
7120.044,79.793,76.428,75.585,70.616,44.018,38.217,37.815,22.167
7120.144,79.793,76.428,75.585,70.616,44.018,38.217,37.815,22.167
7120.245,79.793,76.428,75.585,70.616,44.018,38.217,37.815,22.167
7120.345,79.793,76.428,75.585,70.616,44.018,38.217,37.815,22.167
7120.445,79.792,76.429,75.588,70.625,44.032,38.227,37.815,22.164
7120.545,79.792,76.429,75.588,70.625,44.032,38.227,37.815,22.164
7120.645,79.792,76.429,75.588,70.625,44.032,38.227,37.815,22.164
7120.745,79.792,76.429,75.588,70.625,44.032,38.227,37.815,22.164
7120.845,79.792,76.429,75.588,70.625,44.032,38.227,37.815,22.164
7120.944,79.792,76.429,75.588,70.625,44.032,38.227,37.815,22.164
7121.045,79.792,76.429,75.588,70.625,44.032,38.227,37.815,22.164
7121.146,79.784,76.421,75.578,70.629,44.026,38.22,37.809,22.157
7121.244,79.784,76.421,75.578,70.629,44.026,38.22,37.809,22.157
7121.345,79.784,76.421,75.578,70.629,44.026,38.22,37.809,22.157
7121.444,79.784,76.421,75.578,70.629,44.026,38.22,37.809,22.157
7121.544,79.784,76.421,75.578,70.629,44.026,38.22,37.809,22.157
7121.645,79.784,76.421,75.578,70.629,44.026,38.22,37.809,22.157
7121.744,79.784,76.421,75.578,70.629,44.026,38.22,37.809,22.157
7121.845,79.776,76.414,75.563,70.625,44.017,38.216,37.811,22.151
7121.945,79.776,76.414,75.563,70.625,44.017,38.216,37.811,22.151
7122.044,79.776,76.414,75.563,70.625,44.017,38.216,37.811,22.151
7122.145,79.776,76.414,75.563,70.625,44.017,38.216,37.811,22.151
7122.246,79.776,76.414,75.563,70.625,44.017,38.216,37.811,22.151
7122.344,79.776,76.414,75.563,70.625,44.017,38.216,37.811,22.151
7122.445,79.776,76.414,75.563,70.625,44.017,38.216,37.811,22.151
7122.544,79.785,76.408,75.551,70.623,44.015,38.21,37.809,22.182
7122.644,79.785,76.408,75.551,70.623,44.015,38.21,37.809,22.182
7122.744,79.785,76.408,75.551,70.623,44.015,38.21,37.809,22.182
7122.845,79.785,76.408,75.551,70.623,44.015,38.21,37.809,22.182
7122.944,79.785,76.408,75.551,70.623,44.015,38.21,37.809,22.182
7123.044,79.785,76.408,75.551,70.623,44.015,38.21,37.809,22.182
7123.144,79.785,76.408,75.551,70.623,44.015,38.21,37.809,22.182
7123.245,79.779,76.393,75.556,70.628,44.016,38.213,37.806,22.172
7123.346,79.779,76.393,75.556,70.628,44.016,38.213,37.806,22.172
7123.444,79.779,76.393,75.556,70.628,44.016,38.213,37.806,22.172
7123.545,79.779,76.393,75.556,70.628,44.016,38.213,37.806,22.172
7123.645,79.779,76.393,75.556,70.628,44.016,38.213,37.806,22.172
7123.746,79.779,76.393,75.556,70.628,44.016,38.213,37.806,22.172
7123.844,79.779,76.393,75.556,70.628,44.016,38.213,37.806,22.172
7123.945,79.773,76.406,75.562,70.628,44.02,38.213,37.822,22.188
7124.045,79.773,76.406,75.562,70.628,44.02,38.213,37.822,22.188
7124.146,79.773,76.406,75.562,70.628,44.02,38.213,37.822,22.188
7124.244,79.773,76.406,75.562,70.628,44.02,38.213,37.822,22.188
7124.345,79.773,76.406,75.562,70.628,44.02,38.213,37.822,22.188
7124.446,79.773,76.406,75.562,70.628,44.02,38.213,37.822,22.188
7124.545,79.773,76.406,75.562,70.628,44.02,38.213,37.822,22.188
7124.644,79.749,76.404,75.552,70.612,44.005,38.209,37.809,22.167
7124.745,79.749,76.404,75.552,70.612,44.005,38.209,37.809,22.167
7124.846,79.749,76.404,75.552,70.612,44.005,38.209,37.809,22.167
7124.944,79.749,76.404,75.552,70.612,44.005,38.209,37.809,22.167
7125.045,79.749,76.404,75.552,70.612,44.005,38.209,37.809,22.167
7125.144,79.749,76.404,75.552,70.612,44.005,38.209,37.809,22.167
7125.245,79.749,76.404,75.552,70.612,44.005,38.209,37.809,22.167
7125.344,79.744,76.398,75.538,70.59,44.006,38.207,37.796,22.134
7125.445,79.744,76.398,75.538,70.59,44.006,38.207,37.796,22.134
7125.544,79.744,76.398,75.538,70.59,44.006,38.207,37.796,22.134
7125.645,79.744,76.398,75.538,70.59,44.006,38.207,37.796,22.134
7125.745,79.744,76.398,75.538,70.59,44.006,38.207,37.796,22.134
7125.844,79.744,76.398,75.538,70.59,44.006,38.207,37.796,22.134
7125.945,79.744,76.398,75.538,70.59,44.006,38.207,37.796,22.134
7126.046,79.738,76.404,75.548,70.584,44.012,38.206,37.811,22.149
7126.145,79.738,76.404,75.548,70.584,44.012,38.206,37.811,22.149
7126.244,79.738,76.404,75.548,70.584,44.012,38.206,37.811,22.149
7126.346,79.738,76.404,75.548,70.584,44.012,38.206,37.811,22.149
7126.446,79.738,76.404,75.548,70.584,44.012,38.206,37.811,22.149
7126.544,79.738,76.404,75.548,70.584,44.012,38.206,37.811,22.149
7126.646,79.738,76.404,75.548,70.584,44.012,38.206,37.811,22.149
7126.745,79.737,76.397,75.538,70.58,44.011,38.209,37.805,22.156
7126.846,79.737,76.397,75.538,70.58,44.011,38.209,37.805,22.156
7126.946,79.737,76.397,75.538,70.58,44.011,38.209,37.805,22.156
7127.045,79.737,76.397,75.538,70.58,44.011,38.209,37.805,22.156
7127.147,79.737,76.397,75.538,70.58,44.011,38.209,37.805,22.156
7127.245,79.737,76.397,75.538,70.58,44.011,38.209,37.805,22.156
7127.344,79.737,76.397,75.538,70.58,44.011,38.209,37.805,22.156
7127.445,79.721,76.384,75.525,70.559,43.991,38.206,37.79,22.158
7127.546,79.721,76.384,75.525,70.559,43.991,38.206,37.79,22.158
7127.644,79.721,76.384,75.525,70.559,43.991,38.206,37.79,22.158
7127.745,79.721,76.384,75.525,70.559,43.991,38.206,37.79,22.158
7127.845,79.721,76.384,75.525,70.559,43.991,38.206,37.79,22.158
7127.945,79.721,76.384,75.525,70.559,43.991,38.206,37.79,22.158
7128.045,79.721,76.384,75.525,70.559,43.991,38.206,37.79,22.158
7128.145,79.728,76.388,75.529,70.55,43.997,38.203,37.799,22.172
7128.245,79.728,76.388,75.529,70.55,43.997,38.203,37.799,22.172
7128.346,79.728,76.388,75.529,70.55,43.997,38.203,37.799,22.172
7128.444,79.728,76.388,75.529,70.55,43.997,38.203,37.799,22.172
7128.546,79.728,76.388,75.529,70.55,43.997,38.203,37.799,22.172
7128.645,79.728,76.388,75.529,70.55,43.997,38.203,37.799,22.172
7128.744,79.728,76.388,75.529,70.55,43.997,38.203,37.799,22.172
7128.845,79.707,76.386,75.514,70.548,43.999,38.196,37.807,22.204
7128.945,79.707,76.386,75.514,70.548,43.999,38.196,37.807,22.204
7129.046,79.707,76.386,75.514,70.548,43.999,38.196,37.807,22.204
7129.145,79.707,76.386,75.514,70.548,43.999,38.196,37.807,22.204
7129.245,79.707,76.386,75.514,70.548,43.999,38.196,37.807,22.204
7129.346,79.707,76.386,75.514,70.548,43.999,38.196,37.807,22.204
7129.445,79.707,76.386,75.514,70.548,43.999,38.196,37.807,22.204
7129.544,79.714,76.389,75.517,70.522,43.989,38.205,37.797,22.202
7129.645,79.714,76.389,75.517,70.522,43.989,38.205,37.797,22.202
7129.746,79.714,76.389,75.517,70.522,43.989,38.205,37.797,22.202
7129.847,79.714,76.389,75.517,70.522,43.989,38.205,37.797,22.202
7129.945,79.714,76.389,75.517,70.522,43.989,38.205,37.797,22.202
7130.045,79.714,76.389,75.517,70.522,43.989,38.205,37.797,22.202
7130.147,79.714,76.389,75.517,70.522,43.989,38.205,37.797,22.202
7130.246,79.696,76.376,75.51,70.519,43.989,38.194,37.792,22.199
7130.345,79.696,76.376,75.51,70.519,43.989,38.194,37.792,22.199
7130.446,79.696,76.376,75.51,70.519,43.989,38.194,37.792,22.199
7130.546,79.696,76.376,75.51,70.519,43.989,38.194,37.792,22.199
7130.645,79.696,76.376,75.51,70.519,43.989,38.194,37.792,22.199
7130.745,79.696,76.376,75.51,70.519,43.989,38.194,37.792,22.199
7130.846,79.696,76.376,75.51,70.519,43.989,38.194,37.792,22.199
7130.946,79.7,76.368,75.505,70.51,43.994,38.195,37.799,22.198
7131.044,79.7,76.368,75.505,70.51,43.994,38.195,37.799,22.198
7131.146,79.7,76.368,75.505,70.51,43.994,38.195,37.799,22.198
7131.246,79.7,76.368,75.505,70.51,43.994,38.195,37.799,22.198
7131.346,79.7,76.368,75.505,70.51,43.994,38.195,37.799,22.198
7131.445,79.7,76.368,75.505,70.51,43.994,38.195,37.799,22.198
7131.545,79.7,76.368,75.505,70.51,43.994,38.195,37.799,22.198
7131.646,79.696,76.357,75.501,70.502,43.983,38.197,37.792,22.199
7131.746,79.696,76.357,75.501,70.502,43.983,38.197,37.792,22.199
7131.846,79.696,76.357,75.501,70.502,43.983,38.197,37.792,22.199
7131.946,79.696,76.357,75.501,70.502,43.983,38.197,37.792,22.199
7132.046,79.696,76.357,75.501,70.502,43.983,38.197,37.792,22.199
7132.146,79.696,76.357,75.501,70.502,43.983,38.197,37.792,22.199
7132.246,79.696,76.357,75.501,70.502,43.983,38.197,37.792,22.199
7132.346,79.699,76.356,75.496,70.501,43.982,38.201,37.801,22.198
7132.446,79.699,76.356,75.496,70.501,43.982,38.201,37.801,22.198
7132.545,79.699,76.356,75.496,70.501,43.982,38.201,37.801,22.198
7132.645,79.699,76.356,75.496,70.501,43.982,38.201,37.801,22.198
7132.747,79.699,76.356,75.496,70.501,43.982,38.201,37.801,22.198
7132.846,79.699,76.356,75.496,70.501,43.982,38.201,37.801,22.198
7132.945,79.699,76.356,75.496,70.501,43.982,38.201,37.801,22.198
7133.045,79.694,76.34,75.484,70.494,43.971,38.188,37.784,22.198
7133.146,79.694,76.34,75.484,70.494,43.971,38.188,37.784,22.198
7133.246,79.694,76.34,75.484,70.494,43.971,38.188,37.784,22.198
7133.345,79.694,76.34,75.484,70.494,43.971,38.188,37.784,22.198
7133.447,79.694,76.34,75.484,70.494,43.971,38.188,37.784,22.198
7133.547,79.694,76.34,75.484,70.494,43.971,38.188,37.784,22.198
7133.647,79.694,76.34,75.484,70.494,43.971,38.188,37.784,22.198
7133.746,79.682,76.339,75.472,70.489,43.978,38.194,37.799,22.204
7133.847,79.682,76.339,75.472,70.489,43.978,38.194,37.799,22.204
7133.947,79.682,76.339,75.472,70.489,43.978,38.194,37.799,22.204
7134.046,79.682,76.339,75.472,70.489,43.978,38.194,37.799,22.204
7134.146,79.682,76.339,75.472,70.489,43.978,38.194,37.799,22.204
7134.246,79.682,76.339,75.472,70.489,43.978,38.194,37.799,22.204
7134.346,79.682,76.339,75.472,70.489,43.978,38.194,37.799,22.204
7134.447,79.681,76.317,75.474,70.483,43.976,38.184,37.774,22.186
7134.545,79.681,76.317,75.474,70.483,43.976,38.184,37.774,22.186
7134.647,79.681,76.317,75.474,70.483,43.976,38.184,37.774,22.186
7134.747,79.681,76.317,75.474,70.483,43.976,38.184,37.774,22.186
7134.846,79.681,76.317,75.474,70.483,43.976,38.184,37.774,22.186
