pos	load		time			T_oven	T_Cu1	T_Cu2	T_Inco1	T_Inco2	T_Cu3	T_Cu4			
-6.886	-5.043	0	39758.887	0	272	153.223	137.654	133.528	122.347	98.417	86.333	85.357	2301.284	2301.284	2301.284
-6.887	-5.041	0	39758.981	0	272	153.223	137.654	133.528	122.347	98.417	86.333	85.357	2301.284	2301.284	2301.284
-6.884	-5.038	0	39759.083	0	272	153.223	137.654	133.528	122.347	98.417	86.333	85.357	2301.284	2301.284	2301.284
-6.875	-5.03	0	39759.179	0	272	153.223	137.654	133.528	122.347	98.417	86.333	85.357	2301.284	2301.284	2301.284
-6.863	-5.025	0	39759.28	0	272	153.223	137.654	133.528	122.347	98.417	86.333	85.357	2301.284	2301.284	2301.284
-6.874	-5.021	0	39759.377	0	272	153.223	137.654	133.528	122.347	98.417	86.333	85.357	2301.284	2301.284	2301.284
-6.883	-5.013	0	39759.479	0	272	153.223	137.654	133.528	122.347	98.417	86.333	85.357	2301.284	2301.284	2301.284
-6.884	-5.005	0	39759.585	0	272	153.223	137.711	133.584	122.385	98.443	86.311	85.332	2301.3	2301.3	2301.3
-6.881	-4.998	0	39759.681	0	272	153.223	137.711	133.584	122.385	98.443	86.311	85.332	2301.3	2301.3	2301.3
-6.874	-4.993	0	39759.795	0	272	153.223	137.711	133.584	122.385	98.443	86.311	85.332	2301.3	2301.3	2301.3
-6.86	-4.986	0	39759.88	0	272	153.223	137.711	133.584	122.385	98.443	86.311	85.332	2301.3	2301.3	2301.3
-6.87	-4.978	0	39760.006	0	272	153.223	137.711	133.584	122.385	98.443	86.311	85.332	2301.3	2301.3	2301.3
-6.878	-4.973	0	39760.089	0	272	153.223	137.711	133.584	122.385	98.443	86.311	85.332	2301.3	2301.3	2301.3
-6.881	-4.966	0	39760.179	0	272	153.223	137.711	133.584	122.385	98.443	86.311	85.332	2301.3	2301.3	2301.3
-6.877	-4.957	0	39760.278	0	272	153.194	137.764	133.641	122.393	98.455	86.293	85.32	2301.302	2301.302	2301.302
-6.87	-4.951	0	39760.382	0	272	153.194	137.764	133.641	122.393	98.455	86.293	85.32	2301.302	2301.302	2301.302
-6.856	-4.947	0	39760.479	0	272	153.194	137.764	133.641	122.393	98.455	86.293	85.32	2301.302	2301.302	2301.302
-6.865	-4.939	0	39760.58	0	272	153.194	137.764	133.641	122.393	98.455	86.293	85.32	2301.302	2301.302	2301.302
-6.873	-4.93	0	39760.68	0	272	153.194	137.764	133.641	122.393	98.455	86.293	85.32	2301.302	2301.302	2301.302
-6.876	-4.921	0	39760.793	0	272	153.194	137.764	133.641	122.393	98.455	86.293	85.32	2301.302	2301.302	2301.302
-6.874	-4.912	0	39760.891	0	272	153.194	137.764	133.641	122.393	98.455	86.293	85.32	2301.302	2301.302	2301.302
-6.865	-4.901	0	39760.981	0	272	153.171	137.808	133.696	122.404	98.461	86.27	85.278	2301.292	2301.292	2301.292
-6.85	-4.89	0	39761.081	0	272	153.171	137.808	133.696	122.404	98.461	86.27	85.278	2301.292	2301.292	2301.292
-6.856	-4.882	0	39761.192	0	272	153.171	137.808	133.696	122.404	98.461	86.27	85.278	2301.292	2301.292	2301.292
-6.865	-4.872	0	39761.283	0	272	153.171	137.808	133.696	122.404	98.461	86.27	85.278	2301.292	2301.292	2301.292
-6.869	-4.86	0	39761.381	0	272	153.171	137.808	133.696	122.404	98.461	86.27	85.278	2301.292	2301.292	2301.292
-6.866	-4.85	0	39761.481	0	272	153.171	137.808	133.696	122.404	98.461	86.27	85.278	2301.292	2301.292	2301.292
-6.859	-4.842	0	39761.58	0	272	153.171	137.808	133.696	122.404	98.461	86.27	85.278	2301.292	2301.292	2301.292
-6.844	-4.83	0	39761.678	0	272	153.152	137.861	133.743	122.43	98.452	86.252	85.26	2301.297	2301.297	2301.297
-6.848	-4.821	0	39761.78	0	272	153.152	137.861	133.743	122.43	98.452	86.252	85.26	2301.297	2301.297	2301.297
-6.857	-4.813	0	39761.88	0	272	153.152	137.861	133.743	122.43	98.452	86.252	85.26	2301.297	2301.297	2301.297
-6.861	-4.803	0	39761.98	0	272	153.152	137.861	133.743	122.43	98.452	86.252	85.26	2301.297	2301.297	2301.297
-6.859	-4.79	0	39762.088	0	272	153.152	137.861	133.743	122.43	98.452	86.252	85.26	2301.297	2301.297	2301.297
-6.852	-4.78	0	39762.18	0	272	153.152	137.861	133.743	122.43	98.452	86.252	85.26	2301.297	2301.297	2301.297
-6.837	-4.771	0	39762.308	0	272	153.152	137.861	133.743	122.43	98.452	86.252	85.26	2301.297	2301.297	2301.297
-6.84	-4.761	0	39762.381	0	272	153.152	137.907	133.803	122.456	98.453	86.226	85.246	2301.3	2301.3	2301.3
-6.85	-4.75	0	39762.482	0	272	153.152	137.907	133.803	122.456	98.453	86.226	85.246	2301.3	2301.3	2301.3
-6.854	-4.743	0	39762.592	0	272	153.152	137.907	133.803	122.456	98.453	86.226	85.246	2301.3	2301.3	2301.3
-6.852	-4.735	0	39762.679	0	272	153.152	137.907	133.803	122.456	98.453	86.226	85.246	2301.3	2301.3	2301.3
-6.844	-4.725	0	39762.781	0	272	153.152	137.907	133.803	122.456	98.453	86.226	85.246	2301.3	2301.3	2301.3
-6.83	-4.716	0	39762.88	0	272	153.152	137.907	133.803	122.456	98.453	86.226	85.246	2301.3	2301.3	2301.3
-6.834	-4.709	0	39762.98	0	272	153.152	137.907	133.803	122.456	98.453	86.226	85.246	2301.3	2301.3	2301.3
-6.843	-4.701	0	39763.082	0	272	153.109	137.937	133.846	122.464	98.437	86.203	85.211	2301.28	2301.28	2301.28
-6.847	-4.692	0	39763.18	0	272	153.109	137.937	133.846	122.464	98.437	86.203	85.211	2301.28	2301.28	2301.28
-6.846	-4.686	0	39763.28	0	272	153.109	137.937	133.846	122.464	98.437	86.203	85.211	2301.28	2301.28	2301.28
-6.838	-4.676	0	39763.381	0	272	153.109	137.937	133.846	122.464	98.437	86.203	85.211	2301.28	2301.28	2301.28
-6.824	-4.665	0	39763.479	0	272	153.109	137.937	133.846	122.464	98.437	86.203	85.211	2301.28	2301.28	2301.28
-6.828	-4.659	0	39763.579	0	272	153.109	137.937	133.846	122.464	98.437	86.203	85.211	2301.28	2301.28	2301.28
-6.837	-4.654	0	39763.685	0	272	153.109	137.937	133.846	122.464	98.437	86.203	85.211	2301.28	2301.28	2301.28
-6.842	-4.648	0	39763.784	0	272	153.106	137.982	133.907	122.494	98.433	86.19	85.193	2301.292	2301.292	2301.292
-6.84	-4.639	0	39763.882	0	272	153.106	137.982	133.907	122.494	98.433	86.19	85.193	2301.292	2301.292	2301.292
-6.831	-4.632	0	39763.98	0	272	153.106	137.982	133.907	122.494	98.433	86.19	85.193	2301.292	2301.292	2301.292
-6.818	-4.626	0	39764.08	0	272	153.106	137.982	133.907	122.494	98.433	86.19	85.193	2301.292	2301.292	2301.292
-6.825	-4.617	0	39764.189	0	272	153.106	137.982	133.907	122.494	98.433	86.19	85.193	2301.292	2301.292	2301.292
-6.833	-4.608	0	39764.283	0	272	153.106	137.982	133.907	122.494	98.433	86.19	85.193	2301.292	2301.292	2301.292
-6.837	-4.601	0	39764.379	0	272	153.106	137.982	133.907	122.494	98.433	86.19	85.193	2301.292	2301.292	2301.292
-6.834	-4.593	0	39764.482	0	272	153.088	138.015	133.956	122.518	98.421	86.166	85.181	2301.285	2301.285	2301.285
-6.825	-4.582	0	39764.584	0	272	153.088	138.015	133.956	122.518	98.421	86.166	85.181	2301.285	2301.285	2301.285
-6.81	-4.57	0	39764.68	0	272	153.088	138.015	133.956	122.518	98.421	86.166	85.181	2301.285	2301.285	2301.285
-6.819	-4.561	0	39764.815	0	272	153.088	138.015	133.956	122.518	98.421	86.166	85.181	2301.285	2301.285	2301.285
-6.826	-4.547	0	39764.881	0	272	153.088	138.015	133.956	122.518	98.421	86.166	85.181	2301.285	2301.285	2301.285
-6.828	-4.533	0	39764.985	0	272	153.088	138.015	133.956	122.518	98.421	86.166	85.181	2301.285	2301.285	2301.285
-6.824	-4.521	0	39765.083	0	272	153.088	138.015	133.956	122.518	98.421	86.166	85.181	2301.285	2301.285	2301.285
-6.816	-4.509	0	39765.18	0	272	153.086	138.041	133.998	122.546	98.417	86.152	85.162	2301.286	2301.286	2301.286
-6.8	-4.496	0	39765.28	0	272	153.086	138.041	133.998	122.546	98.417	86.152	85.162	2301.286	2301.286	2301.286
-6.812	-4.485	0	39765.381	0	272	153.086	138.041	133.998	122.546	98.417	86.152	85.162	2301.286	2301.286	2301.286
-6.819	-4.476	0	39765.481	0	272	153.086	138.041	133.998	122.546	98.417	86.152	85.162	2301.286	2301.286	2301.286
-6.82	-4.465	0	39765.579	0	272	153.086	138.041	133.998	122.546	98.417	86.152	85.162	2301.286	2301.286	2301.286
-6.813	-4.454	0	39765.682	0	272	153.086	138.041	133.998	122.546	98.417	86.152	85.162	2301.286	2301.286	2301.286
-6.8	-4.445	0	39765.783	0	272	153.086	138.041	133.998	122.546	98.417	86.152	85.162	2301.286	2301.286	2301.286
-6.794	-4.438	0	39765.884	0	272	153.065	138.089	134.054	122.58	98.4	86.14	85.16	2301.301	2301.301	2301.301
-6.806	-4.43	0	39765.981	0	272	153.065	138.089	134.054	122.58	98.4	86.14	85.16	2301.301	2301.301	2301.301
-6.811	-4.423	0	39766.085	0	272	153.065	138.089	134.054	122.58	98.4	86.14	85.16	2301.301	2301.301	2301.301
-6.811	-4.415	0	39766.183	0	272	153.065	138.089	134.054	122.58	98.4	86.14	85.16	2301.301	2301.301	2301.301
-6.804	-4.406	0	39766.307	0	272	153.065	138.089	134.054	122.58	98.4	86.14	85.16	2301.301	2301.301	2301.301
-6.788	-4.394	0	39766.388	0	272	153.065	138.089	134.054	122.58	98.4	86.14	85.16	2301.301	2301.301	2301.301
-6.794	-4.384	0	39766.483	0	272	153.065	138.089	134.054	122.58	98.4	86.14	85.16	2301.301	2301.301	2301.301
-6.799	-4.375	0	39766.581	0	272	153.054	138.12	134.089	122.607	98.381	86.124	85.132	2301.289	2301.289	2301.289
-6.804	-4.367	0	39766.686	0	272	153.054	138.12	134.089	122.607	98.381	86.124	85.132	2301.289	2301.289	2301.289
-6.802	-4.359	0	39766.804	0	272	153.054	138.12	134.089	122.607	98.381	86.124	85.132	2301.289	2301.289	2301.289
-6.794	-4.351	0	39766.882	0	272	153.054	138.12	134.089	122.607	98.381	86.124	85.132	2301.289	2301.289	2301.289
-6.78	-4.344	0	39767.011	0	272	153.054	138.12	134.089	122.607	98.381	86.124	85.132	2301.289	2301.289	2301.289
-6.786	-4.337	0	39767.081	0	272	153.054	138.12	134.089	122.607	98.381	86.124	85.132	2301.289	2301.289	2301.289
-6.794	-4.33	0	39767.183	0	272	153.054	138.12	134.089	122.607	98.381	86.124	85.132	2301.289	2301.289	2301.289
-6.798	-4.322	0	39767.28	0	272	153.048	138.143	134.138	122.633	98.345	86.106	85.12	2301.286	2301.286	2301.286
-6.795	-4.314	0	39767.38	0	272	153.048	138.143	134.138	122.633	98.345	86.106	85.12	2301.286	2301.286	2301.286
-6.786	-4.307	0	39767.479	0	272	153.048	138.143	134.138	122.633	98.345	86.106	85.12	2301.286	2301.286	2301.286
-6.773	-4.301	0	39767.594	0	272	153.048	138.143	134.138	122.633	98.345	86.106	85.12	2301.286	2301.286	2301.286
-6.783	-4.296	0	39767.683	0	272	153.048	138.143	134.138	122.633	98.345	86.106	85.12	2301.286	2301.286	2301.286
-6.791	-4.288	0	39767.784	0	272	153.048	138.143	134.138	122.633	98.345	86.106	85.12	2301.286	2301.286	2301.286
-6.792	-4.28	0	39767.883	0	272	153.048	138.143	134.138	122.633	98.345	86.106	85.12	2301.286	2301.286	2301.286
-6.788	-4.273	0	39767.983	0	272	153.039	138.179	134.179	122.65	98.315	86.091	85.099	2301.285	2301.285	2301.285
-6.779	-4.264	0	39768.094	0	272	153.039	138.179	134.179	122.65	98.315	86.091	85.099	2301.285	2301.285	2301.285
-6.767	-4.255	0	39768.181	0	272	153.039	138.179	134.179	122.65	98.315	86.091	85.099	2301.285	2301.285	2301.285
-6.779	-4.245	0	39768.279	0	272	153.039	138.179	134.179	122.65	98.315	86.091	85.099	2301.285	2301.285	2301.285
-6.784	-4.238	0	39768.38	0	272	153.039	138.179	134.179	122.65	98.315	86.091	85.099	2301.285	2301.285	2301.285
-6.784	-4.229	0	39768.482	0	272	153.039	138.179	134.179	122.65	98.315	86.091	85.099	2301.285	2301.285	2301.285
-6.778	-4.22	0	39768.58	0	272	153.039	138.179	134.179	122.65	98.315	86.091	85.099	2301.285	2301.285	2301.285
-6.763	-4.211	0	39768.686	0	272	153.037	138.213	134.22	122.705	98.295	86.077	85.089	2301.299	2301.299	2301.299
-6.766	-4.204	0	39768.808	0	272	153.037	138.213	134.22	122.705	98.295	86.077	85.089	2301.299	2301.299	2301.299
-6.774	-4.195	0	39768.882	0	272	153.037	138.213	134.22	122.705	98.295	86.077	85.089	2301.299	2301.299	2301.299
-6.78	-4.187	0	39768.994	0	272	153.037	138.213	134.22	122.705	98.295	86.077	85.089	2301.299	2301.299	2301.299
-6.778	-4.18	0	39769.093	0	272	153.037	138.213	134.22	122.705	98.295	86.077	85.089	2301.299	2301.299	2301.299
-6.769	-4.173	0	39769.183	0	272	153.037	138.213	134.22	122.705	98.295	86.077	85.089	2301.299	2301.299	2301.299
-6.755	-4.166	0	39769.287	0	272	153.037	138.213	134.22	122.705	98.295	86.077	85.089	2301.299	2301.299	2301.299
-6.763	-4.159	0	39769.381	0	272	153.016	138.231	134.259	122.729	98.27	86.052	85.078	2301.286	2301.286	2301.286
-6.771	-4.152	0	39769.481	0	272	153.016	138.231	134.259	122.729	98.27	86.052	85.078	2301.286	2301.286	2301.286
-6.774	-4.145	0	39769.579	0	272	153.016	138.231	134.259	122.729	98.27	86.052	85.078	2301.286	2301.286	2301.286
-6.77	-4.136	0	39769.68	0	272	153.016	138.231	134.259	122.729	98.27	86.052	85.078	2301.286	2301.286	2301.286
-6.763	-4.132	0	39769.796	0	272	153.016	138.231	134.259	122.729	98.27	86.052	85.078	2301.286	2301.286	2301.286
-6.749	-4.128	0	39769.884	0	272	153.016	138.231	134.259	122.729	98.27	86.052	85.078	2301.286	2301.286	2301.286
-6.762	-4.122	0	39769.986	0	272	153.016	138.231	134.259	122.729	98.27	86.052	85.078	2301.286	2301.286	2301.286
-6.769	-4.116	0	39770.087	0	272	153.006	138.244	134.299	122.761	98.22	86.054	85.057	2301.282	2301.282	2301.282
-6.771	-4.11	0	39770.183	0	272	153.006	138.244	134.299	122.761	98.22	86.054	85.057	2301.282	2301.282	2301.282
-6.764	-4.105	0	39770.283	0	272	153.006	138.244	134.299	122.761	98.22	86.054	85.057	2301.282	2301.282	2301.282
-6.75	-4.098	0	39770.379	0	272	153.006	138.244	134.299	122.761	98.22	86.054	85.057	2301.282	2301.282	2301.282
-6.752	-4.09	0	39770.481	0	272	153.006	138.244	134.299	122.761	98.22	86.054	85.057	2301.282	2301.282	2301.282
-6.763	-4.085	0	39770.581	0	272	153.006	138.244	134.299	122.761	98.22	86.054	85.057	2301.282	2301.282	2301.282
-6.767	-4.076	0	39770.68	0	272	153.006	138.244	134.299	122.761	98.22	86.054	85.057	2301.282	2301.282	2301.282
-6.766	-4.067	0	39770.783	0	272	153.011	138.272	134.333	122.793	98.198	86.049	85.052	2301.295	2301.295	2301.295
-6.758	-4.06	0	39770.88	0	272	153.011	138.272	134.333	122.793	98.198	86.049	85.052	2301.295	2301.295	2301.295
-6.743	-4.055	0	39770.98	0	272	153.011	138.272	134.333	122.793	98.198	86.049	85.052	2301.295	2301.295	2301.295
-6.752	-4.051	0	39771.079	0	272	153.011	138.272	134.333	122.793	98.198	86.049	85.052	2301.295	2301.295	2301.295
-6.761	-4.048	0	39771.182	0	272	153.011	138.272	134.333	122.793	98.198	86.049	85.052	2301.295	2301.295	2301.295
